Year of User Created On	Campaign	Year of User Created On	Device Type	Attribution Created On	Created On	Date	Device Created On	Device Id	Item Id	Name	Operating System	Sale Id	User Created On	Weekday (group)	Amount	Max Of Weekday	Min of Weekday	Number of Records	Weekday
2015	CPIAHO	2015	iOS	16-12-13 20:13	14-02-16 19:00	14-Feb-16	07-11-15 23:07	154	58	pewodqn	iOS 7	3555	08-11-15 15:15	Saturday	795.9735243	6	6	1	6
2015	CPIAHO	2015	iOS	16-12-13 20:13	14-02-16 19:00	14-Feb-16	07-11-15 23:07	154	62	pewodqn	iOS 7	3555	08-11-15 15:15	Saturday	795.9735243	6	6	1	6
2015	CPIAHO	2015	iOS	16-12-13 20:13	13-11-16 21:51	13-Nov-16	07-11-15 23:07	154	68	pewodqn	iOS 7	9928	08-11-15 15:15	Saturday	735.4594947	6	6	1	6
2015	CPIAHO	2015	iOS	16-12-13 20:13	14-02-16 19:00	14-Feb-16	07-11-15 23:07	154	99	pewodqn	iOS 7	3555	08-11-15 15:15	Saturday	795.9735243	6	6	1	6
2015	CPIAHO	2015	iOS	16-12-13 20:13	14-02-16 19:00	14-Feb-16	07-11-15 23:07	154	105	pewodqn	iOS 7	3555	08-11-15 15:15	Saturday	795.9735243	6	6	1	6
2015	CPIAHO	2015	iOS	16-12-13 20:13	14-02-16 19:00	14-Feb-16	07-11-15 23:07	154	105	pewodqn	iOS 7	3555	08-11-15 15:15	Saturday	795.9735243	6	6	1	6
2015	CPIAHO	2015	iOS	16-12-13 20:13	13-11-16 21:51	13-Nov-16	07-11-15 23:07	154	115	pewodqn	iOS 7	9928	08-11-15 15:15	Saturday	735.4594947	6	6	1	6
2015	CPIAHO	2015	iOS	16-12-13 20:13	14-02-16 19:00	14-Feb-16	07-11-15 23:07	154	118	pewodqn	iOS 7	3555	08-11-15 15:15	Saturday	795.9735243	6	6	1	6
2015	CPIAHO	2015	iOS	16-12-13 20:13	14-02-16 19:00	14-Feb-16	07-11-15 23:07	154	139	pewodqn	iOS 7	3555	08-11-15 15:15	Saturday	795.9735243	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	22-11-15 6:03	22-Nov-15	22-05-15 10:57	365	21	ossbuij	iOS 7	2506	22-05-15 12:43	Saturday	773.7782231	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	22-11-15 6:03	22-Nov-15	22-05-15 10:57	365	31	ossbuij	iOS 7	2506	22-05-15 12:43	Saturday	773.7782231	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	08-11-15 23:07	08-Nov-15	22-05-15 10:57	365	33	ossbuij	iOS 7	2353	22-05-15 12:43	Saturday	785.3558174	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	15-11-15 0:01	15-Nov-15	22-05-15 10:57	365	46	ossbuij	iOS 7	2417	22-05-15 12:43	Saturday	772.9711006	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	24-07-16 18:36	24-Jul-16	22-05-15 10:57	365	55	ossbuij	iOS 7	6745	22-05-15 12:43	Saturday	806.9520051	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	24-07-16 18:36	24-Jul-16	22-05-15 10:57	365	72	ossbuij	iOS 7	6745	22-05-15 12:43	Saturday	806.9520051	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	24-07-16 18:36	24-Jul-16	22-05-15 10:57	365	85	ossbuij	iOS 7	6745	22-05-15 12:43	Saturday	806.9520051	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	05-02-17 23:00	05-Feb-17	22-05-15 10:57	365	85	ossbuij	iOS 7	13130	22-05-15 12:43	Saturday	782.2273466	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	06-11-16 10:23	06-Nov-16	22-05-15 10:57	365	94	ossbuij	iOS 7	9697	22-05-15 12:43	Saturday	849.3301992	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	15-11-15 0:01	15-Nov-15	22-05-15 10:57	365	98	ossbuij	iOS 7	2417	22-05-15 12:43	Saturday	772.9711006	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	17-07-16 6:11	17-Jul-16	22-05-15 10:57	365	101	ossbuij	iOS 7	6579	22-05-15 12:43	Saturday	752.3170523	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	28-02-16 2:10	28-Feb-16	22-05-15 10:57	365	102	ossbuij	iOS 7	3789	22-05-15 12:43	Saturday	727.0257628	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	05-02-17 23:00	05-Feb-17	22-05-15 10:57	365	103	ossbuij	iOS 7	13130	22-05-15 12:43	Saturday	782.2273466	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	28-02-16 2:10	28-Feb-16	22-05-15 10:57	365	122	ossbuij	iOS 7	3789	22-05-15 12:43	Saturday	727.0257628	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	28-02-16 2:10	28-Feb-16	22-05-15 10:57	365	125	ossbuij	iOS 7	3789	22-05-15 12:43	Saturday	727.0257628	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	05-02-17 23:00	05-Feb-17	22-05-15 10:57	365	130	ossbuij	iOS 7	13130	22-05-15 12:43	Saturday	782.2273466	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	28-02-16 2:10	28-Feb-16	22-05-15 10:57	365	133	ossbuij	iOS 7	3789	22-05-15 12:43	Saturday	727.0257628	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	28-02-16 2:10	28-Feb-16	22-05-15 10:57	365	134	ossbuij	iOS 7	3789	22-05-15 12:43	Saturday	727.0257628	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	04-09-16 13:39	04-Sep-16	22-05-15 10:57	365	135	ossbuij	iOS 7	7814	22-05-15 12:43	Saturday	692.315541	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	04-09-16 13:39	04-Sep-16	22-05-15 10:57	365	144	ossbuij	iOS 7	7814	22-05-15 12:43	Saturday	692.315541	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	01-05-16 18:04	01-May-16	22-05-15 10:57	365	173	ossbuij	iOS 7	4865	22-05-15 12:43	Saturday	710.875941	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	28-02-16 2:10	28-Feb-16	22-05-15 10:57	365	174	ossbuij	iOS 7	3789	22-05-15 12:43	Saturday	727.0257628	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	01-05-16 18:04	01-May-16	22-05-15 10:57	365	188	ossbuij	iOS 7	4865	22-05-15 12:43	Saturday	710.875941	6	6	1	6
2015	D8IC8B	2015	iOS	22-05-15 10:57	01-05-16 18:04	01-May-16	22-05-15 10:57	365	189	ossbuij	iOS 7	4865	22-05-15 12:43	Saturday	710.875941	6	6	1	6
2016	GCP82I	2016	iOS	27-06-16 22:21	24-07-16 0:46	24-Jul-16	19-01-16 12:39	1059	162	vhjngse	iOS 7	6750	20-01-16 4:34	Saturday	309.0706337	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	16-08-15 9:57	16-Aug-15	23-12-13 9:15	4518	23	mmnghub	iOS 7	1672	23-12-13 9:47	Saturday	511.2063509	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	16-08-15 9:57	16-Aug-15	23-12-13 9:15	4518	54	mmnghub	iOS 7	1672	23-12-13 9:47	Saturday	511.2063509	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	30-08-15 20:33	30-Aug-15	23-12-13 9:15	4518	57	mmnghub	iOS 7	1787	23-12-13 9:47	Saturday	476.6377707	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	16-08-15 9:57	16-Aug-15	23-12-13 9:15	4518	59	mmnghub	iOS 7	1672	23-12-13 9:47	Saturday	511.2063509	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	16-08-15 9:57	16-Aug-15	23-12-13 9:15	4518	65	mmnghub	iOS 7	1672	23-12-13 9:47	Saturday	511.2063509	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	30-08-15 20:33	30-Aug-15	23-12-13 9:15	4518	72	mmnghub	iOS 7	1787	23-12-13 9:47	Saturday	476.6377707	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	30-08-15 20:33	30-Aug-15	23-12-13 9:15	4518	82	mmnghub	iOS 7	1787	23-12-13 9:47	Saturday	476.6377707	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	16-08-15 9:57	16-Aug-15	23-12-13 9:15	4518	87	mmnghub	iOS 7	1672	23-12-13 9:47	Saturday	511.2063509	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	16-08-15 9:57	16-Aug-15	23-12-13 9:15	4518	89	mmnghub	iOS 7	1672	23-12-13 9:47	Saturday	511.2063509	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	05-04-15 17:51	05-Apr-15	23-12-13 9:15	4518	101	mmnghub	iOS 7	824	23-12-13 9:47	Saturday	507.0689078	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	16-08-15 9:57	16-Aug-15	23-12-13 9:15	4518	117	mmnghub	iOS 7	1672	23-12-13 9:47	Saturday	511.2063509	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	16-08-15 9:57	16-Aug-15	23-12-13 9:15	4518	119	mmnghub	iOS 7	1672	23-12-13 9:47	Saturday	511.2063509	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	30-08-15 20:33	30-Aug-15	23-12-13 9:15	4518	122	mmnghub	iOS 7	1787	23-12-13 9:47	Saturday	476.6377707	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	21-09-14 2:55	21-Sep-14	23-12-13 9:15	4518	125	mmnghub	iOS 7	245	23-12-13 9:47	Saturday	510.4089565	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	30-08-15 20:33	30-Aug-15	23-12-13 9:15	4518	126	mmnghub	iOS 7	1787	23-12-13 9:47	Saturday	476.6377707	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	30-08-15 20:33	30-Aug-15	23-12-13 9:15	4518	127	mmnghub	iOS 7	1787	23-12-13 9:47	Saturday	476.6377707	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	16-08-15 9:57	16-Aug-15	23-12-13 9:15	4518	141	mmnghub	iOS 7	1672	23-12-13 9:47	Saturday	511.2063509	6	6	1	6
2013	HLE0F9	2013	iOS	07-10-16 18:40	21-09-14 2:55	21-Sep-14	23-12-13 9:15	4518	175	mmnghub	iOS 7	245	23-12-13 9:47	Saturday	510.4089565	6	6	1	6
2016	HLWXVF	2016	iOS	11-12-16 21:26	29-01-17 17:31	29-Jan-17	11-12-16 21:27	2468	38	sahmokn	iOS 7	12842	06-06-16 19:11	Saturday	848.5965492	6	6	1	6
2016	HLWXVF	2016	iOS	11-12-16 21:26	29-01-17 17:31	29-Jan-17	11-12-16 21:27	2468	38	evkgjvo	iOS 7	12842	12-12-16 1:11	Saturday	848.5965492	6	6	1	6
2016	HLWXVF	2016	iOS	11-12-16 21:26	12-06-16 14:34	12-Jun-16	11-12-16 21:27	2468	140	sahmokn	iOS 7	5747	06-06-16 19:11	Saturday	824.4841078	6	6	1	6
2016	HLWXVF	2016	iOS	11-12-16 21:26	12-06-16 14:34	12-Jun-16	11-12-16 21:27	2468	140	evkgjvo	iOS 7	5747	12-12-16 1:11	Saturday	824.4841078	6	6	1	6
2015	OXIJAT	2015	iOS	22-12-14 12:19	10-01-16 7:26	10-Jan-16	05-02-15 3:05	3237	1	ewoowah	iOS 7	3086	05-02-15 6:19	Saturday	37.01890809	6	6	1	6
2015	OXIJAT	2015	iOS	22-12-14 12:19	10-01-16 7:26	10-Jan-16	05-02-15 3:05	3237	34	ewoowah	iOS 7	3086	05-02-15 6:19	Saturday	37.01890809	6	6	1	6
2015	OXIJAT	2015	iOS	22-12-14 12:19	24-07-16 19:59	24-Jul-16	05-02-15 3:05	3237	70	ewoowah	iOS 7	6758	05-02-15 6:19	Saturday	48.71065364	6	6	1	6
2015	OXIJAT	2015	iOS	22-12-14 12:19	24-07-16 19:59	24-Jul-16	05-02-15 3:05	3237	78	ewoowah	iOS 7	6758	05-02-15 6:19	Saturday	48.71065364	6	6	1	6
2015	OXIJAT	2015	iOS	22-12-14 12:19	24-07-16 19:59	24-Jul-16	05-02-15 3:05	3237	79	ewoowah	iOS 7	6758	05-02-15 6:19	Saturday	48.71065364	6	6	1	6
2015	OXIJAT	2015	iOS	22-10-13 15:59	07-08-16 7:32	07-Aug-16	27-11-16 19:09	1210	95	pyfqzrx	iOS 7	7096	12-11-15 23:02	Saturday	831.1248624	6	6	1	6
2015	OXIJAT	2015	iOS	22-10-13 15:59	07-08-16 7:32	07-Aug-16	27-11-16 19:09	1210	103	pyfqzrx	iOS 7	7096	12-11-15 23:02	Saturday	831.1248624	6	6	1	6
2015	OXIJAT	2015	iOS	22-10-13 15:59	28-02-16 5:27	28-Feb-16	27-11-16 19:09	1210	132	pyfqzrx	iOS 7	3792	12-11-15 23:02	Saturday	864.679449	6	6	1	6
2015	OXIJAT	2015	iOS	22-12-14 12:19	08-11-15 8:55	08-Nov-15	05-02-15 3:05	3237	133	ewoowah	iOS 7	2359	05-02-15 6:19	Saturday	23.98171707	6	6	1	6
2015	OXIJAT	2015	iOS	22-12-14 12:19	08-11-15 8:55	08-Nov-15	05-02-15 3:05	3237	134	ewoowah	iOS 7	2359	05-02-15 6:19	Saturday	23.98171707	6	6	1	6
2015	OXIJAT	2015	iOS	22-10-13 15:59	12-02-17 7:31	12-Feb-17	27-11-16 19:09	1210	137	pyfqzrx	iOS 7	13415	12-11-15 23:02	Saturday	816.879846	6	6	1	6
2015	OXIJAT	2015	iOS	22-12-14 12:19	31-07-16 19:34	31-Jul-16	05-02-15 3:05	3237	142	ewoowah	iOS 7	6932	05-02-15 6:19	Saturday	26.96100121	6	6	1	6
2015	OXIJAT	2015	iOS	22-10-13 15:59	07-02-16 19:41	07-Feb-16	27-11-16 19:09	1210	148	pyfqzrx	iOS 7	3454	12-11-15 23:02	Saturday	772.5220799	6	6	1	6
2015	OXIJAT	2015	iOS	22-10-13 15:59	28-02-16 5:27	28-Feb-16	27-11-16 19:09	1210	155	pyfqzrx	iOS 7	3792	12-11-15 23:02	Saturday	864.679449	6	6	1	6
2015	OXIJAT	2015	iOS	22-10-13 15:59	12-02-17 7:31	12-Feb-17	27-11-16 19:09	1210	164	pyfqzrx	iOS 7	13415	12-11-15 23:02	Saturday	816.879846	6	6	1	6
2015	OXIJAT	2015	iOS	22-12-14 12:19	31-07-16 19:34	31-Jul-16	05-02-15 3:05	3237	170	ewoowah	iOS 7	6932	05-02-15 6:19	Saturday	26.96100121	6	6	1	6
2016	QY02HA	2016	iOS	01-09-16 19:20	11-12-16 12:19	11-Dec-16	08-04-16 13:55	942	27	tdnsjay	iOS 7	10944	09-04-16 3:35	Saturday	1283.9784	6	6	1	6
2016	QY02HA	2016	iOS	01-09-16 19:20	11-12-16 12:19	11-Dec-16	08-04-16 13:55	942	38	tdnsjay	iOS 7	10944	09-04-16 3:35	Saturday	1283.9784	6	6	1	6
2016	QY02HA	2016	iOS	01-09-16 19:20	11-12-16 12:19	11-Dec-16	08-04-16 13:55	942	41	tdnsjay	iOS 7	10944	09-04-16 3:35	Saturday	1283.9784	6	6	1	6
2016	QY02HA	2016	iOS	01-09-16 19:20	11-12-16 12:19	11-Dec-16	08-04-16 13:55	942	42	tdnsjay	iOS 7	10944	09-04-16 3:35	Saturday	1283.9784	6	6	1	6
2016	QY02HA	2016	iOS	01-09-16 19:20	11-12-16 12:19	11-Dec-16	08-04-16 13:55	942	44	tdnsjay	iOS 7	10944	09-04-16 3:35	Saturday	1283.9784	6	6	1	6
2016	QY02HA	2016	iOS	01-09-16 19:20	11-12-16 12:19	11-Dec-16	08-04-16 13:55	942	59	tdnsjay	iOS 7	10944	09-04-16 3:35	Saturday	1283.9784	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	61	teksffo	iOS 7	12311	25-02-16 2:03	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	61	jmnisff	iOS 7	12311	15-10-16 19:21	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	64	teksffo	iOS 7	12311	25-02-16 2:03	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	64	jmnisff	iOS 7	12311	15-10-16 19:21	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	95	teksffo	iOS 7	12311	25-02-16 2:03	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	95	jmnisff	iOS 7	12311	15-10-16 19:21	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	103	teksffo	iOS 7	12311	25-02-16 2:03	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	103	jmnisff	iOS 7	12311	15-10-16 19:21	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	01-09-16 19:20	11-12-16 12:19	11-Dec-16	08-04-16 13:55	942	107	tdnsjay	iOS 7	10944	09-04-16 3:35	Saturday	1283.9784	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	107	teksffo	iOS 7	12311	25-02-16 2:03	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	107	jmnisff	iOS 7	12311	15-10-16 19:21	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	01-09-16 19:20	11-12-16 12:19	11-Dec-16	08-04-16 13:55	942	122	tdnsjay	iOS 7	10944	09-04-16 3:35	Saturday	1283.9784	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	123	teksffo	iOS 7	12311	25-02-16 2:03	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	123	jmnisff	iOS 7	12311	15-10-16 19:21	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	157	teksffo	iOS 7	12311	25-02-16 2:03	Saturday	159.2054799	6	6	1	6
2016	QY02HA	2016	iOS	05-12-13 8:44	15-01-17 3:27	15-Jan-17	24-02-16 17:55	4541	157	jmnisff	iOS 7	12311	15-10-16 19:21	Saturday	159.2054799	6	6	1	6
2017	T8RNOQ	2017	iOS	03-01-17 2:57	22-01-17 21:36	22-Jan-17	03-01-17 2:57	1304	1	rnofsxv	iOS 7	12565	03-01-17 19:33	Saturday	1183.636765	6	6	1	6
2017	T8RNOQ	2017	iOS	03-01-17 2:57	08-01-17 19:27	08-Jan-17	03-01-17 2:57	1304	64	rnofsxv	iOS 7	12006	03-01-17 19:33	Saturday	973.3508694	6	6	1	6
2017	T8RNOQ	2017	iOS	03-01-17 2:57	13-11-16 3:59	13-Nov-16	03-01-17 2:57	1304	95	rnofsxv	iOS 7	9942	03-01-17 19:33	Saturday	1051.423325	6	6	1	6
2017	T8RNOQ	2017	iOS	03-01-17 2:57	08-01-17 19:27	08-Jan-17	03-01-17 2:57	1304	105	rnofsxv	iOS 7	12006	03-01-17 19:33	Saturday	973.3508694	6	6	1	6
2017	T8RNOQ	2017	iOS	03-01-17 2:57	13-11-16 3:59	13-Nov-16	03-01-17 2:57	1304	110	rnofsxv	iOS 7	9942	03-01-17 19:33	Saturday	1051.423325	6	6	1	6
2017	T8RNOQ	2017	iOS	03-01-17 2:57	14-08-16 18:22	14-Aug-16	03-01-17 2:57	1304	129	rnofsxv	iOS 7	7266	03-01-17 19:33	Saturday	974.5870488	6	6	1	6
2017	T8RNOQ	2017	iOS	03-01-17 2:57	08-01-17 19:27	08-Jan-17	03-01-17 2:57	1304	131	rnofsxv	iOS 7	12006	03-01-17 19:33	Saturday	973.3508694	6	6	1	6
2017	T8RNOQ	2017	iOS	03-01-17 2:57	22-01-17 21:36	22-Jan-17	03-01-17 2:57	1304	142	rnofsxv	iOS 7	12565	03-01-17 19:33	Saturday	1183.636765	6	6	1	6
2017	T8RNOQ	2017	iOS	03-01-17 2:57	08-01-17 19:27	08-Jan-17	03-01-17 2:57	1304	151	rnofsxv	iOS 7	12006	03-01-17 19:33	Saturday	973.3508694	6	6	1	6
2017	T8RNOQ	2017	iOS	03-01-17 2:57	14-08-16 18:22	14-Aug-16	03-01-17 2:57	1304	154	rnofsxv	iOS 7	7266	03-01-17 19:33	Saturday	974.5870488	6	6	1	6
2017	T8RNOQ	2017	iOS	03-01-17 2:57	26-06-16 8:02	26-Jun-16	03-01-17 2:57	1304	157	rnofsxv	iOS 7	6080	03-01-17 19:33	Saturday	172.4543823	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	10-04-16 20:03	10-Apr-16	23-02-16 6:13	3111	22	pnxpggx	iOS 7	4498	10-01-17 16:29	Saturday	1121.000436	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	10-04-16 20:03	10-Apr-16	23-02-16 6:13	3111	22	pnxpggx	iOS 7	4498	10-01-17 16:29	Saturday	1121.000436	6	6	1	6
2017	WL07ZB	2017	iOS	17-01-17 16:18	19-06-16 21:48	19-Jun-16	17-01-17 16:19	4847	28	nhjrmcc	iOS 7	5932	18-01-17 8:49	Saturday	1397.007596	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	10-04-16 20:03	10-Apr-16	23-02-16 6:13	3111	29	pnxpggx	iOS 7	4498	10-01-17 16:29	Saturday	1121.000436	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	05-02-17 17:46	05-Feb-17	23-02-16 6:13	3111	29	pnxpggx	iOS 7	13153	10-01-17 16:29	Saturday	1102.631973	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	05-02-17 17:46	05-Feb-17	23-02-16 6:13	3111	32	pnxpggx	iOS 7	13153	10-01-17 16:29	Saturday	1102.631973	6	6	1	6
2017	WL07ZB	2017	iOS	17-01-17 16:18	19-06-16 21:48	19-Jun-16	17-01-17 16:19	4847	33	nhjrmcc	iOS 7	5932	18-01-17 8:49	Saturday	1397.007596	6	6	1	6
2017	WL07ZB	2017	iOS	17-01-17 16:18	08-11-15 8:57	08-Nov-15	17-01-17 16:19	4847	34	nhjrmcc	iOS 7	2362	18-01-17 8:49	Saturday	1419.92037	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	10-04-16 20:03	10-Apr-16	23-02-16 6:13	3111	38	pnxpggx	iOS 7	4498	10-01-17 16:29	Saturday	1121.000436	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	10-04-16 20:03	10-Apr-16	23-02-16 6:13	3111	39	pnxpggx	iOS 7	4498	10-01-17 16:29	Saturday	1121.000436	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	05-02-17 17:46	05-Feb-17	23-02-16 6:13	3111	39	pnxpggx	iOS 7	13153	10-01-17 16:29	Saturday	1102.631973	6	6	1	6
2017	WL07ZB	2017	iOS	17-01-17 16:18	19-06-16 21:48	19-Jun-16	17-01-17 16:19	4847	41	nhjrmcc	iOS 7	5932	18-01-17 8:49	Saturday	1397.007596	6	6	1	6
2017	WL07ZB	2017	iOS	17-01-17 16:18	19-06-16 21:48	19-Jun-16	17-01-17 16:19	4847	41	nhjrmcc	iOS 7	5932	18-01-17 8:49	Saturday	1397.007596	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	05-02-17 17:46	05-Feb-17	23-02-16 6:13	3111	47	pnxpggx	iOS 7	13153	10-01-17 16:29	Saturday	1102.631973	6	6	1	6
2017	WL07ZB	2017	iOS	17-01-17 16:18	08-11-15 8:57	08-Nov-15	17-01-17 16:19	4847	53	nhjrmcc	iOS 7	2362	18-01-17 8:49	Saturday	1419.92037	6	6	1	6
2017	WL07ZB	2017	iOS	17-01-17 16:18	08-11-15 8:57	08-Nov-15	17-01-17 16:19	4847	56	nhjrmcc	iOS 7	2362	18-01-17 8:49	Saturday	1419.92037	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	05-02-17 17:46	05-Feb-17	23-02-16 6:13	3111	57	pnxpggx	iOS 7	13153	10-01-17 16:29	Saturday	1102.631973	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	05-02-17 17:46	05-Feb-17	23-02-16 6:13	3111	58	pnxpggx	iOS 7	13153	10-01-17 16:29	Saturday	1102.631973	6	6	1	6
2017	WL07ZB	2017	iOS	17-01-17 16:18	08-11-15 8:57	08-Nov-15	17-01-17 16:19	4847	62	nhjrmcc	iOS 7	2362	18-01-17 8:49	Saturday	1419.92037	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	05-02-17 17:46	05-Feb-17	23-02-16 6:13	3111	70	pnxpggx	iOS 7	13153	10-01-17 16:29	Saturday	1102.631973	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	10-04-16 20:03	10-Apr-16	23-02-16 6:13	3111	71	pnxpggx	iOS 7	4498	10-01-17 16:29	Saturday	1121.000436	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	10-04-16 20:03	10-Apr-16	23-02-16 6:13	3111	88	pnxpggx	iOS 7	4498	10-01-17 16:29	Saturday	1121.000436	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	16-10-16 21:02	16-Oct-16	23-02-16 6:13	3111	98	pnxpggx	iOS 7	9039	10-01-17 16:29	Saturday	1123.535478	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	16-10-16 21:02	16-Oct-16	23-02-16 6:13	3111	145	pnxpggx	iOS 7	9039	10-01-17 16:29	Saturday	1123.535478	6	6	1	6
2017	WL07ZB	2017	iOS	23-02-16 6:13	28-02-16 17:57	28-Feb-16	23-02-16 6:13	3111	146	pnxpggx	iOS 7	3796	10-01-17 16:29	Saturday	1081.169419	6	6	1	6
2016	GCP82I	2016	iOS	06-11-16 6:39	01-01-17 6:31	01-Jan-17	06-11-16 6:39	13	1	yauvuqc	iOS 8	11719	18-08-16 4:55	Saturday	227.405675	6	6	1	6
2016	GCP82I	2016	iOS	06-11-16 6:39	01-01-17 6:31	01-Jan-17	06-11-16 6:39	13	1	gciigjv	iOS 8	11719	06-11-16 7:15	Saturday	227.405675	6	6	1	6
2016	GCP82I	2016	iOS	06-11-16 6:39	01-01-17 6:31	01-Jan-17	06-11-16 6:39	13	1	gulftnv	iOS 8	11719	16-12-16 12:26	Saturday	227.405675	6	6	1	6
